nr;tv-id;type;tvgrade;tvlogiuscheck;tvstatus;tvdate;tvdomain;1.1.1;1.2.1;1.2.2;1.2.3;1.2.4;1.2.5;1.2.6;1.2.7;1.2.8;1.2.9;1.3.1;1.3.2;1.3.3;1.3.4;1.3.5;1.3.6;1.4.1;1.4.2;1.4.3;1.4.4;1.4.5;1.4.6;1.4.7;1.4.8;1.4.9;1.4.10;1.4.11;1.4.12;1.4.13;2.1.1;2.1.2;2.1.3;2.1.4;2.2.1;2.2.2;2.2.3;2.2.4;2.2.5;2.2.6;2.3.1;2.3.2;2.3.3;2.4.1;2.4.2;2.4.3;2.4.4;2.4.5;2.4.6;2.4.7;2.4.8;2.4.9;2.4.10;2.5.1;2.5.2;2.5.3;2.5.4;2.5.5;2.5.6;3.1.1;3.1.2;3.1.3;3.1.4;3.1.5;3.1.6;3.2.1;3.2.2;3.2.3;3.2.4;3.2.5;3.3.1;3.3.2;3.3.3;3.3.4;3.3.5;3.3.6;4.1.1;4.1.2;4.1.3;0.0.0
"22";"10058";"website";"D";"";"voldoet niet";"09-01-2024";"https://www.gezondverzekerd.nl/gemeente/berkelland/";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"23";"10059";"website";"D";"";"voldoet niet";"09-01-2024";"https://mijn.gemeenteberkelland.nl";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"24";"10060";"website";"D";"";"voldoet niet";"09-01-2024";"https://mijnplan.gemeenteberkelland.nl";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"25";"10061";"mobiele applicatie";"D";"";"voldoet niet";"09-01-2024";"https://apps.apple.com/nl/app/ibabs/id480155375";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"26";"10062";"mobiele applicatie";"D";"";"voldoet niet";"09-01-2024";"https://apps.apple.com/nl/app/id1422610676";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"27";"10071";"website";"D";"";"voldoet niet";"01-03-2024";"https://mijntoegang.zutphen.nl/";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"28";"10073";"website";"B";"toereikend";"voldoet gedeeltelijk";"18-07-2023";"https://waddenfonds.nl";1;0;1;1;0;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1
"29";"10075";"website";"D";"";"voldoet niet";"18-07-2023";"https://zutphen.incijfers.nl";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"30";"10076";"website";"D";"";"voldoet niet";"18-07-2023";"https://mijn.zutphen.nl";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"31";"10079";"website";"B";"toereikend";"voldoet gedeeltelijk";"26-01-2024";"https://www.parklingezegen.nl";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
